주당학습시간,출석률,학습자원접근,비교과활동,학습동기,인터넷접근,성별,나이,선호학습유형,온라인강좌수,토론참여,과제완료율,시험점수,스트레스수준,최종성적
16,86,1,1,1,1,1,26,1,10,1,92,94,0,A
16,86,1,1,1,1,1,18,2,15,1,100,98,0,A
16,86,1,1,1,1,1,29,1,15,0,60,92,1,A
16,86,2,0,1,1,1,26,1,10,1,92,94,0,A
16,86,2,0,1,1,1,18,2,15,1,100,98,0,A
16,86,2,0,1,1,1,29,1,15,0,60,92,1,A
16,86,1,1,0,1,1,26,1,10,1,92,94,0,A
16,86,1,1,0,1,1,18,2,15,1,100,98,0,A
16,86,1,1,0,1,1,29,1,15,0,60,92,1,A
16,86,1,1,2,1,1,26,1,10,1,92,94,0,A
16,86,1,1,2,1,1,18,2,15,1,100,98,0,A
16,86,1,1,2,1,1,29,1,15,0,60,92,1,A
16,86,1,0,2,1,1,26,1,10,1,92,94,0,A
16,86,1,0,2,1,1,18,2,15,1,100,98,0,A
16,86,1,0,2,1,1,29,1,15,0,60,92,1,A
16,86,0,0,0,1,1,26,1,10,1,92,94,0,A
16,86,0,0,0,1,1,18,2,15,1,100,98,0,A
16,86,0,0,0,1,1,29,1,15,0,60,92,1,A
24,77,0,0,1,1,0,22,0,13,1,99,66,2,C
24,77,0,0,1,1,0,19,1,13,0,82,51,1,D
24,77,0,0,1,1,0,26,3,16,0,76,62,2,C
24,77,0,0,1,1,0,19,2,10,1,71,62,0,C
24,77,2,0,2,1,0,22,0,13,1,99,66,2,C
24,77,2,0,2,1,0,19,1,13,0,82,51,1,D
24,77,2,0,2,1,0,26,3,16,0,76,62,2,C
24,77,2,0,2,1,0,19,2,10,1,71,62,0,C
24,77,1,0,2,1,0,22,0,13,1,99,66,2,C
24,77,1,0,2,1,0,19,1,13,0,82,51,1,D
24,77,1,0,2,1,0,26,3,16,0,76,62,2,C
24,77,1,0,2,1,0,19,2,10,1,71,62,0,C
26,67,2,1,0,1,0,26,1,0,1,91,82,2,B
26,67,2,1,0,1,0,18,0,15,0,75,43,0,D
26,67,2,1,0,1,0,19,0,0,1,100,63,1,C
26,67,2,0,1,1,0,26,1,0,1,91,82,2,B
26,67,2,0,1,1,0,18,0,15,0,75,43,0,D
26,67,2,0,1,1,0,19,0,0,1,100,63,1,C
26,67,1,1,1,1,0,26,1,0,1,91,82,2,B
26,67,1,1,1,1,0,18,0,15,0,75,43,0,D
26,67,1,1,1,1,0,19,0,0,1,100,63,1,C
26,67,1,0,1,1,0,26,1,0,1,91,82,2,B
26,67,1,0,1,1,0,18,0,15,0,75,43,0,D
26,67,1,0,1,1,0,19,0,0,1,100,63,1,C
26,67,0,1,1,1,0,26,1,0,1,91,82,2,B
26,67,0,1,1,1,0,18,0,15,0,75,43,0,D
26,67,0,1,1,1,0,19,0,0,1,100,63,1,C
26,88,2,1,1,1,1,28,3,4,1,98,62,0,C
26,88,2,1,1,1,1,19,1,9,0,55,50,1,D
26,88,2,1,1,1,1,28,2,4,1,54,54,1,D
26,88,0,0,0,1,1,28,3,4,1,98,62,0,C
26,88,0,0,0,1,1,19,1,9,0,55,50,1,D
26,88,0,0,0,1,1,28,2,4,1,54,54,1,D
26,88,2,0,1,1,1,28,3,4,1,98,62,0,C
26,88,2,0,1,1,1,19,1,9,0,55,50,1,D
26,88,2,0,1,1,1,28,2,4,1,54,54,1,D
26,88,1,1,1,1,1,28,3,4,1,98,62,0,C
26,88,1,1,1,1,1,19,1,9,0,55,50,1,D
26,88,1,1,1,1,1,28,2,4,1,54,54,1,D
15,83,2,0,0,0,0,20,1,5,0,50,93,0,A
15,83,2,0,0,0,0,22,2,9,1,69,64,0,C
15,83,0,1,1,1,0,20,1,5,0,50,93,0,A
15,83,0,1,1,1,0,22,2,9,1,69,64,0,C
15,83,1,0,1,1,0,20,1,5,0,50,93,0,A
15,83,1,0,1,1,0,22,2,9,1,69,64,0,C
15,83,2,1,1,1,0,20,1,5,0,50,93,0,A
15,83,2,1,1,1,0,22,2,9,1,69,64,0,C
15,83,2,0,0,1,0,20,1,5,0,50,93,0,A
15,83,2,0,0,1,0,22,2,9,1,69,64,0,C
15,83,0,1,0,1,0,20,1,5,0,50,93,0,A
15,83,0,1,0,1,0,22,2,9,1,69,64,0,C
22,65,0,0,1,1,0,24,0,11,1,79,42,1,D
22,65,2,1,1,1,0,24,0,11,1,79,42,1,D
22,65,1,1,0,1,0,24,0,11,1,79,42,1,D
22,65,1,0,0,1,0,24,0,11,1,79,42,1,D
22,65,1,1,2,1,0,24,0,11,1,79,42,1,D
22,65,0,0,1,1,0,24,0,11,1,79,42,1,D
22,65,1,0,2,1,0,24,0,11,1,79,42,1,D
26,91,0,1,1,1,1,21,0,5,1,95,69,0,C
26,91,0,1,1,1,1,23,3,18,0,54,88,1,A
26,91,0,1,1,1,1,22,3,17,1,80,89,1,A
26,91,1,1,0,1,1,21,0,5,1,95,69,0,C
26,91,1,1,0,1,1,23,3,18,0,54,88,1,A
26,91,1,1,0,1,1,22,3,17,1,80,89,1,A
26,91,1,1,0,1,1,21,0,5,1,95,69,0,C
26,91,1,1,0,1,1,23,3,18,0,54,88,1,A
26,91,1,1,0,1,1,22,3,17,1,80,89,1,A
26,91,1,0,0,1,1,21,0,5,1,95,69,0,C
26,91,1,0,0,1,1,23,3,18,0,54,88,1,A
26,91,1,0,0,1,1,22,3,17,1,80,89,1,A
17,87,1,0,1,1,0,26,0,3,0,66,45,2,D
17,87,1,0,1,1,0,24,2,18,0,86,90,2,A
17,87,1,1,1,1,0,26,0,3,0,66,45,2,D
17,87,1,1,1,1,0,24,2,18,0,86,90,2,A
17,87,1,1,2,1,0,26,0,3,0,66,45,2,D
17,87,1,1,2,1,0,24,2,18,0,86,90,2,A
17,87,2,1,1,1,0,26,0,3,0,66,45,2,D
17,87,2,1,1,1,0,24,2,18,0,86,90,2,A
17,87,2,1,0,1,0,26,0,3,0,66,45,2,D
17,87,2,1,0,1,0,24,2,18,0,86,90,2,A
17,87,0,1,1,1,0,26,0,3,0,66,45,2,D
17,87,0,1,1,1,0,24,2,18,0,86,90,2,A
17,87,1,1,0,1,0,26,0,3,0,66,45,2,D
17,87,1,1,0,1,0,24,2,18,0,86,90,2,A
17,87,1,1,1,1,0,26,0,3,0,66,45,2,D
17,87,1,1,1,1,0,24,2,18,0,86,90,2,A
19,65,1,1,0,1,1,21,0,16,1,60,46,1,D
19,65,2,1,1,1,1,21,0,16,1,60,46,1,D
19,65,0,1,1,1,1,21,0,16,1,60,46,1,D
19,65,2,1,0,1,1,21,0,16,1,60,46,1,D
19,65,1,0,0,1,1,21,0,16,1,60,46,1,D
19,65,1,0,1,1,1,21,0,16,1,60,46,1,D
19,65,1,1,0,1,1,21,0,16,1,60,46,1,D
19,65,0,0,1,1,1,21,0,16,1,60,46,1,D
19,65,1,1,1,1,1,21,0,16,1,60,46,1,D
13,88,2,1,2,1,1,29,1,14,1,84,88,2,A
13,88,2,1,2,1,1,24,1,6,1,79,47,1,D
13,88,1,1,1,1,1,29,1,14,1,84,88,2,A
13,88,1,1,1,1,1,24,1,6,1,79,47,1,D
13,78,2,1,2,1,1,24,3,2,1,96,50,1,D
13,78,2,1,2,1,1,25,3,16,0,62,42,1,D
13,78,2,1,2,1,1,21,3,0,1,63,54,1,D
13,78,2,1,2,1,1,18,1,17,1,100,71,0,B
13,78,2,1,2,1,1,24,3,2,1,96,50,1,D
13,78,2,1,2,1,1,25,3,16,0,62,42,1,D
13,78,2,1,2,1,1,21,3,0,1,63,54,1,D
13,78,2,1,2,1,1,18,1,17,1,100,71,0,B
13,78,1,1,1,1,1,24,3,2,1,96,50,1,D
13,78,1,1,1,1,1,25,3,16,0,62,42,1,D
13,78,1,1,1,1,1,21,3,0,1,63,54,1,D
13,78,1,1,1,1,1,18,1,17,1,100,71,0,B
13,78,0,1,0,1,1,24,3,2,1,96,50,1,D
13,78,0,1,0,1,1,25,3,16,0,62,42,1,D
13,78,0,1,0,1,1,21,3,0,1,63,54,1,D
13,78,0,1,0,1,1,18,1,17,1,100,71,0,B
28,66,2,1,1,1,1,27,3,7,0,79,97,1,A
28,66,2,1,1,1,1,20,3,14,1,63,91,0,A
28,66,2,1,1,1,1,22,2,5,0,85,41,0,D
28,66,1,1,1,1,1,27,3,7,0,79,97,1,A
28,66,1,1,1,1,1,20,3,14,1,63,91,0,A
28,66,1,1,1,1,1,22,2,5,0,85,41,0,D
28,66,1,0,0,1,1,27,3,7,0,79,97,1,A
28,66,1,0,0,1,1,20,3,14,1,63,91,0,A
28,66,1,0,0,1,1,22,2,5,0,85,41,0,D
20,86,1,1,1,1,1,24,3,8,1,89,53,0,D
20,86,0,1,1,1,1,24,3,8,1,89,53,0,D
20,86,1,1,2,1,1,24,3,8,1,89,53,0,D
20,86,2,0,1,1,1,24,3,8,1,89,53,0,D
20,86,2,0,1,1,1,24,3,8,1,89,53,0,D
20,86,1,0,0,1,1,24,3,8,1,89,53,0,D
20,86,1,1,0,1,1,24,3,8,1,89,53,0,D
20,86,1,0,1,1,1,24,3,8,1,89,53,0,D
26,75,2,1,2,1,1,28,2,18,1,66,86,1,A
26,75,1,0,0,1,1,28,2,18,1,66,86,1,A
26,75,1,0,1,1,1,28,2,18,1,66,86,1,A
26,75,1,1,1,1,1,28,2,18,1,66,86,1,A
26,75,0,1,1,1,1,28,2,18,1,66,86,1,A
26,75,2,0,1,1,1,28,2,18,1,66,86,1,A
26,75,0,1,1,1,1,28,2,18,1,66,86,1,A
22,98,2,0,0,0,0,19,1,20,0,52,75,1,B
22,98,2,0,0,0,0,29,0,16,1,58,66,1,C
22,98,0,1,1,0,0,19,1,20,0,52,75,1,B
22,98,0,1,1,0,0,29,0,16,1,58,66,1,C
22,98,0,1,1,1,0,19,1,20,0,52,75,1,B
22,98,0,1,1,1,0,29,0,16,1,58,66,1,C
22,98,1,0,0,1,0,19,1,20,0,52,75,1,B
22,98,1,0,0,1,0,29,0,16,1,58,66,1,C
22,98,1,1,1,1,0,19,1,20,0,52,75,1,B
22,98,1,1,1,1,0,29,0,16,1,58,66,1,C
22,98,1,1,0,1,0,19,1,20,0,52,75,1,B
22,98,1,1,0,1,0,29,0,16,1,58,66,1,C
22,98,0,0,1,1,0,19,1,20,0,52,75,1,B
22,98,0,0,1,1,0,29,0,16,1,58,66,1,C
22,98,1,0,2,1,0,19,1,20,0,52,75,1,B
22,98,1,0,2,1,0,29,0,16,1,58,66,1,C
16,73,1,0,1,1,1,24,1,20,1,68,69,0,C
16,73,0,1,1,1,1,24,1,20,1,68,69,0,C
16,73,1,1,0,1,1,24,1,20,1,68,69,0,C
16,73,1,1,0,1,1,24,1,20,1,68,69,0,C
16,73,1,1,1,1,1,24,1,20,1,68,69,0,C
16,73,2,1,1,1,1,24,1,20,1,68,69,0,C
16,73,2,1,0,1,1,24,1,20,1,68,69,0,C
29,96,0,1,1,1,1,28,1,5,1,90,59,2,C
29,96,0,1,1,1,1,19,3,1,1,72,90,0,A
29,96,0,1,1,1,1,20,2,20,1,50,84,1,B
29,96,2,1,0,1,1,28,1,5,1,90,59,2,C
29,96,2,1,0,1,1,19,3,1,1,72,90,0,A
29,96,2,1,0,1,1,20,2,20,1,50,84,1,B
29,96,2,0,2,0,1,28,1,5,1,90,59,2,C
29,96,2,0,2,0,1,19,3,1,1,72,90,0,A
29,96,2,0,2,0,1,20,2,20,1,50,84,1,B
29,96,1,0,0,1,1,28,1,5,1,90,59,2,C
29,96,1,0,0,1,1,19,3,1,1,72,90,0,A
29,96,1,0,0,1,1,20,2,20,1,50,84,1,B
20,71,1,1,1,1,0,25,2,14,0,68,81,2,B
20,71,1,1,1,1,0,25,2,14,0,68,81,2,B
20,71,1,0,2,1,0,25,2,14,0,68,81,2,B
20,71,1,1,1,0,0,25,2,14,0,68,81,2,B
20,71,1,0,1,1,0,25,2,14,0,68,81,2,B
29,92,1,0,1,1,0,26,2,19,1,96,60,1,C
29,92,1,0,1,1,0,24,2,8,1,72,89,0,A
29,92,1,1,0,1,0,26,2,19,1,96,60,1,C
29,92,1,1,0,1,0,24,2,8,1,72,89,0,A
25,70,1,0,1,1,0,23,0,19,1,65,75,1,B
25,70,1,0,1,1,0,24,0,7,1,75,78,2,B
25,70,1,1,0,0,0,23,0,19,1,65,75,1,B
25,70,1,1,0,0,0,24,0,7,1,75,78,2,B
25,70,1,0,1,1,0,23,0,19,1,65,75,1,B
25,70,1,0,1,1,0,24,0,7,1,75,78,2,B
25,70,1,0,0,1,0,23,0,19,1,65,75,1,B
25,70,1,0,0,1,0,24,0,7,1,75,78,2,B
25,70,0,0,1,0,0,23,0,19,1,65,75,1,B
25,70,0,0,1,0,0,24,0,7,1,75,78,2,B
21,77,1,1,1,1,1,23,3,20,1,73,47,1,D
21,77,1,1,1,1,1,18,0,1,1,97,50,1,D
21,77,0,1,1,1,1,23,3,20,1,73,47,1,D
21,77,0,1,1,1,1,18,0,1,1,97,50,1,D
21,77,2,1,0,0,1,23,3,20,1,73,47,1,D
21,77,2,1,0,0,1,18,0,1,1,97,50,1,D
21,77,1,0,2,1,1,23,3,20,1,73,47,1,D
21,77,1,0,2,1,1,18,0,1,1,97,50,1,D
21,77,0,1,1,1,1,23,3,20,1,73,47,1,D
21,77,0,1,1,1,1,18,0,1,1,97,50,1,D
21,77,0,1,0,1,1,23,3,20,1,73,47,1,D
21,77,0,1,0,1,1,18,0,1,1,97,50,1,D
21,77,1,0,0,1,1,23,3,20,1,73,47,1,D
21,77,1,0,0,1,1,18,0,1,1,97,50,1,D
21,77,0,1,1,1,1,23,3,20,1,73,47,1,D
21,77,0,1,1,1,1,18,0,1,1,97,50,1,D
21,77,1,1,1,1,1,23,3,20,1,73,47,1,D
21,77,1,1,1,1,1,18,0,1,1,97,50,1,D
18,81,0,1,1,1,0,25,2,2,1,65,87,2,A
18,81,0,1,1,1,0,23,0,3,0,95,77,1,B
18,81,0,1,2,1,0,25,2,2,1,65,87,2,A
18,81,0,1,2,1,0,23,0,3,0,95,77,1,B
18,81,1,1,0,1,0,25,2,2,1,65,87,2,A
18,81,1,1,0,1,0,23,0,3,0,95,77,1,B
18,81,1,1,1,1,0,25,2,2,1,65,87,2,A
18,81,1,1,1,1,0,23,0,3,0,95,77,1,B
8,61,1,1,1,1,1,25,3,8,1,70,73,1,B
8,61,1,1,1,1,1,27,3,11,0,92,84,2,B
19,69,2,1,2,1,1,18,0,1,0,71,96,2,A
19,69,2,1,2,1,1,28,1,2,0,68,84,1,B
19,69,1,1,2,1,1,18,0,1,0,71,96,2,A
19,69,1,1,2,1,1,28,1,2,0,68,84,1,B
19,69,1,1,1,0,1,18,0,1,0,71,96,2,A
19,69,1,1,1,0,1,28,1,2,0,68,84,1,B
19,69,1,1,1,1,1,18,0,1,0,71,96,2,A
19,69,1,1,1,1,1,28,1,2,0,68,84,1,B
19,69,1,1,1,1,1,18,0,1,0,71,96,2,A
19,69,1,1,1,1,1,28,1,2,0,68,84,1,B
19,69,1,1,1,1,1,18,0,1,0,71,96,2,A
19,69,1,1,1,1,1,28,1,2,0,68,84,1,B
19,69,1,1,0,0,1,18,0,1,0,71,96,2,A
19,69,1,1,0,0,1,28,1,2,0,68,84,1,B
19,69,0,0,1,1,1,18,0,1,0,71,96,2,A
19,69,0,0,1,1,1,28,1,2,0,68,84,1,B
29,78,2,1,0,1,1,22,1,12,0,65,71,1,B
29,78,1,0,1,1,1,22,1,12,0,65,71,1,B
29,78,1,1,2,1,1,22,1,12,0,65,71,1,B
29,78,1,1,1,1,1,22,1,12,0,65,71,1,B
17,67,1,1,2,1,0,29,1,9,0,52,69,2,C
17,67,1,1,2,1,0,28,2,18,1,78,70,2,B
17,67,2,1,1,1,0,29,1,9,0,52,69,2,C
17,67,2,1,1,1,0,28,2,18,1,78,70,2,B
17,67,1,1,1,1,0,29,1,9,0,52,69,2,C
17,67,1,1,1,1,0,28,2,18,1,78,70,2,B
17,67,1,1,1,1,0,29,1,9,0,52,69,2,C
17,67,1,1,1,1,0,28,2,18,1,78,70,2,B
17,67,1,0,1,1,0,29,1,9,0,52,69,2,C
17,67,1,0,1,1,0,28,2,18,1,78,70,2,B
17,67,1,0,1,1,0,29,1,9,0,52,69,2,C
17,67,1,0,1,1,0,28,2,18,1,78,70,2,B
17,67,1,0,1,1,0,29,1,9,0,52,69,2,C
17,67,1,0,1,1,0,28,2,18,1,78,70,2,B
17,67,1,1,2,1,0,29,1,9,0,52,69,2,C
17,67,1,1,2,1,0,28,2,18,1,78,70,2,B
17,67,0,1,1,1,0,29,1,9,0,52,69,2,C
17,67,0,1,1,1,0,28,2,18,1,78,70,2,B
15,95,1,0,1,1,1,20,0,12,0,64,64,1,C
15,95,1,0,1,1,1,22,1,6,1,79,41,2,D
15,95,1,0,1,1,1,20,2,16,1,80,53,0,D
15,95,0,1,0,1,1,20,0,12,0,64,64,1,C
15,95,0,1,0,1,1,22,1,6,1,79,41,2,D
15,95,0,1,0,1,1,20,2,16,1,80,53,0,D
15,95,1,1,0,1,1,20,0,12,0,64,64,1,C
15,95,1,1,0,1,1,22,1,6,1,79,41,2,D
15,95,1,1,0,1,1,20,2,16,1,80,53,0,D
15,95,1,0,1,0,1,20,0,12,0,64,64,1,C
15,95,1,0,1,0,1,22,1,6,1,79,41,2,D
15,95,1,0,1,0,1,20,2,16,1,80,53,0,D
15,95,2,1,1,1,1,20,0,12,0,64,64,1,C
15,95,2,1,1,1,1,22,1,6,1,79,41,2,D
15,95,2,1,1,1,1,20,2,16,1,80,53,0,D
17,88,2,1,0,1,1,20,0,7,0,95,66,0,C
17,88,2,1,0,1,1,26,1,15,1,64,79,2,B
17,88,2,1,0,1,1,29,1,16,1,69,46,1,D
17,88,2,1,0,1,1,24,2,15,1,53,61,0,C
17,88,1,1,1,1,1,20,0,7,0,95,66,0,C
17,88,1,1,1,1,1,26,1,15,1,64,79,2,B
17,88,1,1,1,1,1,29,1,16,1,69,46,1,D
17,88,1,1,1,1,1,24,2,15,1,53,61,0,C
17,88,0,0,1,0,1,20,0,7,0,95,66,0,C
17,88,0,0,1,0,1,26,1,15,1,64,79,2,B
17,88,0,0,1,0,1,29,1,16,1,69,46,1,D
17,88,0,0,1,0,1,24,2,15,1,53,61,0,C
17,88,2,1,1,0,1,20,0,7,0,95,66,0,C
17,88,2,1,1,0,1,26,1,15,1,64,79,2,B
17,88,2,1,1,0,1,29,1,16,1,69,46,1,D
17,88,2,1,1,0,1,24,2,15,1,53,61,0,C
25,63,2,1,1,1,1,20,3,18,0,82,82,1,B
25,63,2,1,1,1,1,23,3,15,1,79,55,1,C
25,63,2,1,1,1,1,20,0,1,1,55,45,2,D
25,63,1,1,1,1,1,20,3,18,0,82,82,1,B
25,63,1,1,1,1,1,23,3,15,1,79,55,1,C
25,63,1,1,1,1,1,20,0,1,1,55,45,2,D
25,63,1,1,1,1,1,20,3,18,0,82,82,1,B
25,63,1,1,1,1,1,23,3,15,1,79,55,1,C
25,63,1,1,1,1,1,20,0,1,1,55,45,2,D
25,63,0,0,2,1,1,20,3,18,0,82,82,1,B
25,63,0,0,2,1,1,23,3,15,1,79,55,1,C
25,63,0,0,2,1,1,20,0,1,1,55,45,2,D
17,86,2,0,2,1,1,19,0,12,0,92,97,0,A
17,86,2,0,2,1,1,26,1,0,0,54,95,0,A
17,86,2,0,2,1,1,24,3,20,1,88,73,1,B
17,86,0,0,0,0,1,19,0,12,0,92,97,0,A
17,86,0,0,0,0,1,26,1,0,0,54,95,0,A
17,86,0,0,0,0,1,24,3,20,1,88,73,1,B
17,86,1,1,0,1,1,19,0,12,0,92,97,0,A
17,86,1,1,0,1,1,26,1,0,0,54,95,0,A
17,86,1,1,0,1,1,24,3,20,1,88,73,1,B
17,86,1,0,1,0,1,19,0,12,0,92,97,0,A
17,86,1,0,1,0,1,26,1,0,0,54,95,0,A
17,86,1,0,1,0,1,24,3,20,1,88,73,1,B
17,86,1,1,1,1,1,19,0,12,0,92,97,0,A
17,86,1,1,1,1,1,26,1,0,0,54,95,0,A
17,86,1,1,1,1,1,24,3,20,1,88,73,1,B
17,86,2,1,1,1,1,19,0,12,0,92,97,0,A
17,86,2,1,1,1,1,26,1,0,0,54,95,0,A
17,86,2,1,1,1,1,24,3,20,1,88,73,1,B
17,86,2,1,1,1,1,19,0,12,0,92,97,0,A
17,86,2,1,1,1,1,26,1,0,0,54,95,0,A
17,86,2,1,1,1,1,24,3,20,1,88,73,1,B
17,86,2,0,1,1,1,19,0,12,0,92,97,0,A
17,86,2,0,1,1,1,26,1,0,0,54,95,0,A
17,86,2,0,1,1,1,24,3,20,1,88,73,1,B
23,98,0,1,0,1,0,28,3,2,0,76,89,2,A
23,98,0,1,0,1,0,22,0,1,0,99,84,2,B
23,98,0,1,0,1,0,20,2,19,1,59,46,1,D
23,98,1,0,2,1,0,28,3,2,0,76,89,2,A
23,98,1,0,2,1,0,22,0,1,0,99,84,2,B
23,98,1,0,2,1,0,20,2,19,1,59,46,1,D
23,98,2,1,1,1,0,28,3,2,0,76,89,2,A
23,98,2,1,1,1,0,22,0,1,0,99,84,2,B
23,98,2,1,1,1,0,20,2,19,1,59,46,1,D
23,98,2,1,0,1,0,28,3,2,0,76,89,2,A
23,98,2,1,0,1,0,22,0,1,0,99,84,2,B
23,98,2,1,0,1,0,20,2,19,1,59,46,1,D
26,70,0,1,1,1,0,28,0,18,0,77,54,1,D
26,70,0,1,1,1,0,22,1,14,1,89,92,2,A
26,70,0,1,1,1,0,19,1,20,1,73,43,1,D
26,70,2,1,1,1,0,28,0,18,0,77,54,1,D
26,70,2,1,1,1,0,22,1,14,1,89,92,2,A
26,70,2,1,1,1,0,19,1,20,1,73,43,1,D
16,97,1,1,0,1,1,20,3,6,1,74,85,1,A
16,97,1,1,0,1,1,26,2,19,1,71,99,1,A
16,97,1,1,0,1,1,21,3,3,0,74,94,1,A
16,97,1,1,0,1,1,21,0,4,1,60,54,0,D
16,97,1,1,0,1,1,20,3,6,1,74,85,1,A
16,97,1,1,0,1,1,26,2,19,1,71,99,1,A
16,97,1,1,0,1,1,21,3,3,0,74,94,1,A
16,97,1,1,0,1,1,21,0,4,1,60,54,0,D
16,97,0,1,1,1,1,20,3,6,1,74,85,1,A
16,97,0,1,1,1,1,26,2,19,1,71,99,1,A
16,97,0,1,1,1,1,21,3,3,0,74,94,1,A
16,97,0,1,1,1,1,21,0,4,1,60,54,0,D
16,97,0,1,2,1,1,20,3,6,1,74,85,1,A
16,97,0,1,2,1,1,26,2,19,1,71,99,1,A
16,97,0,1,2,1,1,21,3,3,0,74,94,1,A
16,97,0,1,2,1,1,21,0,4,1,60,54,0,D
18,89,1,1,1,1,0,28,3,5,1,81,68,2,C
18,89,1,1,1,1,0,25,1,8,1,99,94,0,A
18,89,1,1,1,1,0,29,0,0,0,80,40,0,D
18,89,1,1,1,1,0,23,3,10,1,84,58,1,C
18,89,1,1,1,1,0,28,3,19,0,63,74,1,B
18,89,2,1,0,1,0,28,3,5,1,81,68,2,C
18,89,2,1,0,1,0,25,1,8,1,99,94,0,A
18,89,2,1,0,1,0,29,0,0,0,80,40,0,D
18,89,2,1,0,1,0,23,3,10,1,84,58,1,C
18,89,2,1,0,1,0,28,3,19,0,63,74,1,B
18,89,0,1,0,1,0,28,3,5,1,81,68,2,C
18,89,0,1,0,1,0,25,1,8,1,99,94,0,A
18,89,0,1,0,1,0,29,0,0,0,80,40,0,D
18,89,0,1,0,1,0,23,3,10,1,84,58,1,C
18,89,0,1,0,1,0,28,3,19,0,63,74,1,B
18,89,0,1,1,1,0,28,3,5,1,81,68,2,C
18,89,0,1,1,1,0,25,1,8,1,99,94,0,A
18,89,0,1,1,1,0,29,0,0,0,80,40,0,D
18,89,0,1,1,1,0,23,3,10,1,84,58,1,C
18,89,0,1,1,1,0,28,3,19,0,63,74,1,B
18,89,1,1,1,1,0,28,3,5,1,81,68,2,C
18,89,1,1,1,1,0,25,1,8,1,99,94,0,A
18,89,1,1,1,1,0,29,0,0,0,80,40,0,D
18,89,1,1,1,1,0,23,3,10,1,84,58,1,C
18,89,1,1,1,1,0,28,3,19,0,63,74,1,B
11,91,1,0,1,1,1,27,3,1,1,57,46,1,D
11,91,1,0,1,1,1,24,3,18,0,58,43,0,D
11,91,0,0,1,1,1,27,3,1,1,57,46,1,D
11,91,0,0,1,1,1,24,3,18,0,58,43,0,D
11,91,2,0,1,1,1,27,3,1,1,57,46,1,D
11,91,2,0,1,1,1,24,3,18,0,58,43,0,D
11,91,1,0,1,1,1,27,3,1,1,57,46,1,D
11,91,1,0,1,1,1,24,3,18,0,58,43,0,D
11,91,0,1,0,1,1,27,3,1,1,57,46,1,D
11,91,0,1,0,1,1,24,3,18,0,58,43,0,D
22,64,1,0,0,0,1,18,2,6,1,70,97,2,A
22,64,1,0,0,0,1,27,0,14,1,85,90,0,A
22,64,1,0,0,0,1,29,2,20,1,88,74,1,B
22,64,1,0,0,0,1,24,1,15,1,55,49,2,D
22,64,2,1,1,1,1,18,2,6,1,70,97,2,A
22,64,2,1,1,1,1,27,0,14,1,85,90,0,A
22,64,2,1,1,1,1,29,2,20,1,88,74,1,B
22,64,2,1,1,1,1,24,1,15,1,55,49,2,D
22,64,1,1,1,1,1,18,2,6,1,70,97,2,A
22,64,1,1,1,1,1,27,0,14,1,85,90,0,A
22,64,1,1,1,1,1,29,2,20,1,88,74,1,B
22,64,1,1,1,1,1,24,1,15,1,55,49,2,D
22,64,2,0,0,1,1,18,2,6,1,70,97,2,A
22,64,2,0,0,1,1,27,0,14,1,85,90,0,A
22,64,2,0,0,1,1,29,2,20,1,88,74,1,B
22,64,2,0,0,1,1,24,1,15,1,55,49,2,D
22,64,1,1,2,1,1,18,2,6,1,70,97,2,A
22,64,1,1,2,1,1,27,0,14,1,85,90,0,A
22,64,1,1,2,1,1,29,2,20,1,88,74,1,B
22,64,1,1,2,1,1,24,1,15,1,55,49,2,D
22,64,1,0,1,1,1,18,2,6,1,70,97,2,A
22,64,1,0,1,1,1,27,0,14,1,85,90,0,A
22,64,1,0,1,1,1,29,2,20,1,88,74,1,B
22,64,1,0,1,1,1,24,1,15,1,55,49,2,D
22,64,1,1,1,1,1,18,2,6,1,70,97,2,A
22,64,1,1,1,1,1,27,0,14,1,85,90,0,A
22,64,1,1,1,1,1,29,2,20,1,88,74,1,B
22,64,1,1,1,1,1,24,1,15,1,55,49,2,D
22,81,1,1,0,1,0,27,2,14,1,80,79,2,B
22,81,1,1,0,1,0,27,3,4,1,75,54,1,D
22,81,1,1,0,1,0,28,0,5,0,52,95,1,A
22,81,2,1,2,1,0,27,2,14,1,80,79,2,B
22,81,2,1,2,1,0,27,3,4,1,75,54,1,D
22,81,2,1,2,1,0,28,0,5,0,52,95,1,A
22,81,1,0,0,1,0,27,2,14,1,80,79,2,B
22,81,1,0,0,1,0,27,3,4,1,75,54,1,D
22,81,1,0,0,1,0,28,0,5,0,52,95,1,A
22,81,0,1,0,1,0,27,2,14,1,80,79,2,B
22,81,0,1,0,1,0,27,3,4,1,75,54,1,D
22,81,0,1,0,1,0,28,0,5,0,52,95,1,A
22,81,0,0,1,1,0,27,2,14,1,80,79,2,B
22,81,0,0,1,1,0,27,3,4,1,75,54,1,D
22,81,0,0,1,1,0,28,0,5,0,52,95,1,A
19,67,1,0,2,1,1,19,0,8,1,74,81,1,B
19,67,1,0,2,1,1,19,0,8,1,74,81,1,B
19,67,1,1,2,1,1,19,0,8,1,74,81,1,B
19,67,2,0,1,1,1,19,0,8,1,74,81,1,B
19,67,0,1,1,0,1,19,0,8,1,74,81,1,B
19,67,0,0,1,1,1,19,0,8,1,74,81,1,B
19,67,1,1,0,1,1,19,0,8,1,74,81,1,B
